url,node_id,rank,label,include
https://arizona-primo.hosted.exlibrisgroup.com/primo-explore/search?vid=01UA,arizona_library,1,search,
https://artic-primo.hosted.exlibrisgroup.com/primo-explore/search?vid=01ARTIC,aic_library,1,search,
https://auctr.on.worldcat.org/search,auc_library,1,search,
https://auraria.summon.serialssolutions.com/,auraria_library,1,search,
https://biblio.uottawa.ca/en/services/accessibility,uottawa_library,1,page_accessibility,
https://biblioteca.tec.mx/,tec_library,0,home,TRUE
https://bibliotecas.buap.mx/,buap_library,0,home,TRUE
https://bidi.uam.mx/,uam_library,1,home,
https://britishart.yale.edu/collections/search,yale_library,1,search,
https://camden.rutgers.edu/new/,camden,0,home,
https://case.edu/,case,0,home,
https://catalog.mwa.org/vwebv/search,americanantiquarian,1,search,
https://cpl.org/,cpl,0,home,TRUE
https://dbellis.library.astate.edu/vwebv/search,astate_library,1,search,
https://dca.tufts.edu/,tufts_library,1,collections,
https://detroitpubliclibrary.org/,detroitpubliclibrary,0,home,TRUE
https://digital.library.cornell.edu/,cornell_library,1,home,
https://digital.library.illinois.edu/,illinois_library,1,home,
https://digitalcollections.nypl.org/,nypl,1,home,
https://dpul.princeton.edu/,princeton_library,1,home,
https://drexel.edu/,drexel,0,home,
https://eds.a.ebscohost.com/,auburn_library,1,search,
https://famu.catalog.fcla.edu/am.jsp,famu_library,1,home,
https://future.library.albany.edu/services/persons-with-disabilities,albany_library,1,page_accessibility,
https://galileo-usg-asu-primo.hosted.exlibrisgroup.com/primo-explore/search?vid=ASU_V1,asurams_library,1,search,
https://ginnlibrary.tufts.edu/,tufts_library,2,page_category,
https://guides.auraria.edu/,auraria_library,1,guides,
https://guides.lib.udel.edu/c.php?g=85328&p=548437,udel_library,1,page_accessibility,
https://guides.library.illinois.edu/usersdisabilities,illinois_library,1,page_accessibility,
https://guides.library.vcu.edu/,vcu_library,1,home,
https://hirshlibrary.tufts.edu/,tufts_library,2,page_category,
https://home.dartmouth.edu/,dartmouth,0,home,
https://houstonlibrary.org/,houstonlibrary,0,home,TRUE
https://illinois.edu/,illinois,0,home,
https://illinoisstate.edu/,illinoisstate,0,home,
https://images.northwestern.edu/,nw,1,home,
https://kcls.org/,kcls,0,home,TRUE
https://kennesaw.edu/,kennesaw,0,home,
https://ku.edu/,ku,0,home,
https://lacountylibrary.org/,lacountylibrary,0,home,TRUE
https://lib.asu.edu/,asu_library,0,home,TRUE
https://lib.asu.edu/disability,asu_library,1,page_accessibility,
https://lib.byu.edu/,byu_library,0,home,TRUE
https://lib.byu.edu/services/?categories=for-persons-with-disabilities,byu_library,1,page_accessibility,
https://lib.colostate.edu/,colostate_library,0,home,TRUE
https://lib.colostate.edu/technology/assistive-technology/,colostate_library,1,page_accessibility,
https://lib.fit.edu/,fit_library,0,home,TRUE
https://lib.ku.edu/,ku_library,0,home,TRUE
https://lib.ku.edu/services/ada,ku_library,1,page_accessibility,
https://lib.msu.edu/,msu_library,0,home,TRUE
https://lib.msu.edu/general/accessibility/,msu_library,1,page_accessibility,
https://lib.siu.edu/,siu_library,0,home,TRUE
https://lib.siu.edu/services/disability-support.php,siu_library,1,page_accessibility,
https://lib.uci.edu/,uci_library,0,home,TRUE
https://lib.uconn.edu/,uconn_library,0,home,TRUE
https://lib.usf.edu/,usf_library,0,home,TRUE
https://lib.utah.edu/,utah_library,0,home,TRUE
https://lib.utsa.edu/,utsa_library,0,home,TRUE
https://lib.vt.edu/,vt_library,0,home,TRUE
https://libanswers.ucalgary.ca/faq/198192,ucalgary_library,1,page_accessibility,
https://libguides.asu.edu/,asu_library,1,search,
https://libguides.bc.edu/accessibility,bc_library,1,page_accessibility,
https://libguides.lib.umanitoba.ca/accessibility,umanitoba_library,1,page_accessibility,
https://libguides.library.arizona.edu/,arizona_library,1,guides,
https://libguides.library.kent.edu/ada/s_r,kent_library,1,page_accessibility,
https://libguides.mit.edu/disabilities,mit_library,1,page_accessibility,
https://libraries.catholic.edu/,catholic_library,0,home,TRUE
https://libraries.clemson.edu/,clemson_library,0,home,TRUE
https://libraries.etsu.edu/,etsu_library,0,home,TRUE
https://libraries.fiu.edu/,fiu_library,0,home,TRUE
https://libraries.indiana.edu/,indiana_library,0,home,TRUE
https://libraries.indiana.edu/services/services-library-users-disabilities,indiana_library,1,page_accessibility,
https://libraries.mercer.edu/,mercer_library,0,home,TRUE
https://libraries.mit.edu/,mit_library,0,home,TRUE
https://libraries.olemiss.edu/,olemiss_library,0,home,TRUE
https://libraries.ou.edu/,ou_library,0,home,TRUE
https://libraries.ou.edu/content/services-patrons-disabilities,ou_library,1,page_accessibility,
https://libraries.psu.edu/,psu_library,0,home,TRUE
https://libraries.psu.edu/about/accessibility,psu_library,1,page_accessibility,
https://libraries.uark.edu/,uark_library,0,home,TRUE
https://libraries.uh.edu/,uh_library,0,home,TRUE
https://libraries.uh.edu/services/accessibility/,uh_library,1,page_accessibility,
https://libraries.unl.edu/,unl_library,0,home,TRUE
https://libraries.unl.edu/library-services-people-disabilities,unl_library,1,page_accessibility,
https://libraries.usc.edu/,usc_library,0,home,TRUE
https://libraries.usc.edu/accessibility-disability-services,usc_library,1,page_accessibility,
https://libraries.uta.edu/,uta_library,0,home,TRUE
https://libraries.wichita.edu/,wichita_library,0,home,TRUE
https://libraries.wm.edu/,wm_library,0,home,TRUE
https://libraries.wsu.edu/,wsu_library,0,home,TRUE
https://libraries.wsu.edu/accessibility,wsu_library,1,page_accessibility,
https://library.albany.edu/,albany_library,0,home,TRUE
https://library.albany.edu/search/,albany_library,1,search,
https://library.auraria.edu/,auraria_library,0,home,TRUE
https://library.auraria.edu/databases,auraria_library,1,search,
https://library.auraria.edu/search/site,auraria_library,1,search,
https://library.bc.edu/,bc_library,0,home,TRUE
https://library.boisestate.edu/,boisestate_library,0,home,TRUE
https://library.brown.edu/,brown_library,0,home,TRUE
https://library.brown.edu/libweb/dss.php,brown_library,1,page_accessibility,
https://library.buffalo.edu/,buffalo_library,0,home,TRUE
https://library.claremont.edu/,claremont_library,0,home,TRUE
https://library.colum.edu/,colum_library,0,home,TRUE
https://library.columbia.edu/,columbia_library,0,home,TRUE
https://library.columbia.edu/using-libraries/disability.html,columbia_library,1,page_accessibility,
https://library.csuohio.edu/,csuohio_library,0,home,TRUE
https://library.depaul.edu/,depaul_library,0,home,TRUE
https://library.du.edu/,du_library,0,home,TRUE
https://library.duke.edu/,duke_library,0,home,TRUE
https://library.duke.edu/services/disabilities,duke_library,1,page_accessibility,
https://library.ecu.edu/,ecu_library,0,home,TRUE
https://library.famu.edu/index,famu_library,0,home,TRUE
https://library.famu.edu/srch.php,famu_library,1,home,
https://library.fau.edu/,fau_library,0,home,TRUE
https://library.georgiasouthern.edu/,georgiasouthern_library,0,home,TRUE
https://library.gmu.edu/,gmu_library,0,home,TRUE
https://library.gsu.edu/,gsu_library,0,home,TRUE
https://library.gwu.edu/,gwu_library,0,home,TRUE
https://library.gwu.edu/about/facilities/disability-support/disability-support,gwu_library,1,page_accessibility,
https://library.harvard.edu/,harvard_library,0,home,TRUE
https://library.harvard.edu/accessibility,harvard_library,1,page_accessibility,
https://library.iit.edu/,iit_library,0,home,TRUE
https://library.illinois.edu/,illinois_library,0,home,TRUE
https://library.illinoisstate.edu/,illinoisstate_library,0,home,TRUE
https://library.kennesaw.edu/,kennesaw_library,0,home,TRUE
https://library.lehigh.edu/,lehigh_library,0,home,TRUE
https://library.lmu.edu/,lmu_library,0,home,TRUE
https://library.louisiana.edu/,louisiana_library,0,home,TRUE
https://library.louisville.edu/ekstrom/accessibility,louisville_library,1,page_accessibility,
https://library.mcmaster.ca/spaces/las,mcmaster_library,1,page_accessibility,
https://library.mines.edu/,mines_library,0,home,TRUE
https://library.morgan.edu/home,morgan_library,0,home,TRUE
https://library.mst.edu/,mst_library,0,home,TRUE
https://library.nd.edu/,nd_library,0,home,TRUE
https://library.nd.edu/accessibility,nd_library,1,page_accessibility,
https://library.ndsu.edu/,ndsu_library,0,home,TRUE
https://library.newschool.edu/,newschool_library,0,home,TRUE
https://library.njit.edu/,njit_library,0,home,TRUE
https://library.nmsu.edu/,nmsu_library,0,home,TRUE
https://library.northeastern.edu/,northeastern_library,0,home,TRUE
https://library.nsu.edu/,nsu_library,0,home,TRUE
https://library.oakland.edu/,oakland_library,0,home,TRUE
https://library.okstate.edu/,okstate_library,0,home,TRUE
https://library.okstate.edu/using-the-library/access-for-persons-with-disabilities,okstate_library,1,page_accessibility,
https://library.oregonstate.edu/,oregonstate_library,0,home,TRUE
https://library.osu.edu/,osu_library,0,home,TRUE
https://library.osu.edu/accessibility-resources,osu_library,1,page_accessibility,
https://library.osu.edu/dc,osu_library,2,home,
https://library.pdx.edu/,pdx_library,0,home,TRUE
https://library.princeton.edu/services/disabilities,princeton_library,1,page_accessibility,
https://library.queensu.ca/help-services/accessibility,queensu_library,1,page_accessibility,
https://library.rice.edu/,rice_library,0,home,TRUE
https://library.rice.edu/accessibility,rice_library,1,page_accessibility,
https://library.rit.edu/,rit_library,0,home,TRUE
https://library.rochester.edu/,rochester_library,0,home,TRUE
https://library.rpi.edu/,rpi_library,0,home,TRUE
https://library.sdsu.edu/,sdsu_library,0,home,TRUE
https://library.shu.edu/library,shu_library,0,home,TRUE
https://library.stanford.edu/,stanford_library,0,home,TRUE
https://library.stevens.edu/,stevens_library,0,home,TRUE
https://library.stonybrook.edu/services/access-services/accessibility/,stonybrook_library,1,page_accessibility,
https://library.syr.edu/,syr_library,0,home,TRUE
https://library.syr.edu/accessibility/index.php,syr_library,1,page_accessibility,
https://library.tamu.edu/,tamu_library,0,home,TRUE
https://library.tamu.edu/services/accessibility.html,tamu_library,1,page_accessibility,
https://library.tamucc.edu/,tamucc_library,0,home,TRUE
https://library.tc.columbia.edu/,columbia_tc_library,0,home,TRUE
https://library.tcu.edu/,tcu_library,0,home,TRUE
https://library.temple.edu/,temple_library,0,home,TRUE
https://library.temple.edu/services/62,temple_library,1,page_accessibility,
https://library.ttu.edu/,ttu_library,0,home,TRUE
https://library.tulane.edu/,tulane_library,0,home,TRUE
https://library.tulane.edu/services/computing-printing/Assistive-WorkStation,tulane_library,1,page_accessibility,
https://library.uab.edu/,uab_library,0,home,TRUE
https://library.ucalgary.ca/,ucalgary_library,0,home,TRUE
https://library.ucf.edu/,ucf_library,0,home,TRUE
https://library.ucr.edu/,ucr_library,0,home,TRUE
https://library.ucr.edu/using-the-library/disability-services,ucr_library,1,page_accessibility,
https://library.ucsc.edu/,ucsc_library,0,home,TRUE
https://library.ucsd.edu/,ucsd_library,0,home,TRUE
https://library.udel.edu/,udel_library,0,home,TRUE
https://library.uic.edu/,uic_library,0,home,TRUE
https://library.uic.edu/help/article/1955/use-accessibility-services,uic_library,1,page_accessibility,
https://library.umaine.edu/,umaine_library,0,home,TRUE
https://library.umbc.edu/,umbc_library,0,home,TRUE
https://library.umkc.edu/,umkc_library,0,home,TRUE
https://library.unc.edu/,unc_library,0,home,TRUE
https://library.unc.edu/services/disability-services/,unc_library,1,page_accessibility,
https://library.uncc.edu/,uncc_library,0,home,TRUE
https://library.uncg.edu/,uncg_library,0,home,TRUE
https://library.uncw.edu/,uncw_library,0,home,TRUE
https://library.und.edu/,und_library,0,home,TRUE
https://library.une.edu/,une_library,0,home,TRUE
https://library.unm.edu/,unm_library,0,home,TRUE
https://library.unm.edu/services/accessibility.php,unm_library,1,page_accessibility,
https://library.unr.edu/,unr_library,0,home,TRUE
https://library.unt.edu/,unt_library,0,home,TRUE
https://library.uoregon.edu/,uoregon_library,0,home,TRUE
https://library.uoregon.edu/library-accessibility,uoregon_library,1,page_accessibility,
https://library.usask.ca/use-the-library/services/aes-library.php,usask_library,1,page_accessibility,
https://library.usu.edu/,usu_library,0,home,TRUE
https://library.utulsa.edu/,utulsa_library,0,home,TRUE
https://library.uvm.edu/,uvm_library,0,home,TRUE
https://library.villanova.edu/,villanova_library,0,home,TRUE
https://library.wayne.edu/,wayne_library,0,home,TRUE
https://library.wayne.edu/info/accessibility/,wayne_library,1,page_accessibility,
https://library.wustl.edu/,wustl_library,0,home,TRUE
https://library.wvu.edu/,wvu_library,0,home,TRUE
https://library.yu.edu/,yu_library,0,home,TRUE
https://libraryguides.missouri.edu/personswithdisabilities,missouri_library,1,page_accessibility,
https://louisiana.edu/,louisiana,0,home,
https://lvccld.org/,lvccld,0,home,TRUE
https://mcachicago.org/,mcachicago,0,home,TRUE
https://miamioh.edu/,miamioh,0,home,
https://missouri.edu/,missouri,0,home,
https://msu.edu/,msu,0,home,
https://naturemuseum.org/,naturemuseum,0,home,TRUE
https://nau.edu/,nau,0,home,
https://nau.edu/library/,nau_library,0,home,TRUE
https://new.library.arizona.edu/,arizona_library,1,home,
https://new.library.arizona.edu/accessibility,arizona_library,1,page_accessibility,
https://oakland.edu/,oakland,0,home,
https://oi.uchicago.edu/,oi,0,home,TRUE
https://olemiss.edu/,olemiss,0,home,
https://onesearch.library.utoronto.ca/services-for-people-with-disabilities,utoronto_library,1,page_accessibility,
https://oregonstate.edu/,oregonstate,0,home,
https://pitt.libguides.com/srch.php,pitt_library,1,search,
https://pitt.summon.serialssolutions.com/search,pitt_library,1,search,
https://pittcat.pitt.edu/vwebv/search,pitt_library,1,search,
https://primo.getty.edu/primo-explore/search,getty_library,1,search,
https://rt4rf9qn2y.search.serialssolutions.com/,pitt_library,1,search,
https://sc.edu/about/offices_and_divisions/university_libraries/about/locations/tcl/disability_access/index.php,sc_library,1,page_accessibility,
https://search.american.edu/s/search.html?collection=au-meta,american,1,search,
https://search.archives.gov/search?query=test&submit=&utf8=&affiliate=national-archives,archives,1,search,
https://search.getty.edu/gateway/search,getty_library,1,search,
https://search.library.albany.edu/discovery/search?vid=01SUNY_ALB:01SUNY_ALB,albany_library,1,search,
https://searchworks.stanford.edu/catalog?f%5Bcollection_type%5D%5B%5D=Digital+Collection,stanford_library,1,search,
https://services.library.ubc.ca/facilities/disability-access-by-building/,ubc_library,1,page_accessibility,
https://sfpl.org/,sfpl,0,home,TRUE
https://sherman.library.nova.edu/,nova_library,0,home,TRUE
https://siu.edu/,siu,0,home,
https://smartmuseum.uchicago.edu/,smartmuseum,0,home,TRUE
https://sparcopen.org/,sparc,0,home,TRUE
https://tec.mx/,tec,0,home,
https://tischlibrary.tufts.edu/use-library/,tufts_library,0,home,TRUE
https://tulane.edu/,tulane,0,home,
https://twin-cities.umn.edu/,umn,0,home,
https://ualr.edu/,ualr,0,home,
https://ualr.edu/library/,ualr_library,0,home,TRUE
https://uci.edu/,uci,0,home,
https://uconn.edu/,uconn,0,home,
https://ucsd.edu/,ucsd,0,home,
https://udayton.edu/,udayton,0,home,
https://udayton.edu/libraries/,udayton_library,0,home,TRUE
https://uiowa.edu/,uiowa,0,home,
https://umaine.edu/,umaine,0,home,
https://umich.edu/,umich,0,home,
https://uncw.edu/,uncw,0,home,
https://und.edu/,und,0,home,
https://utulsa.edu/,utulsa,0,home,
https://uwaterloo.ca/,uwaterloo,0,home,
https://uwaterloo.ca/library/accessibility/,uwaterloo_library,1,page_accessibility,
https://uwm.edu/,uwm,0,home,
https://uwm.edu/libraries/,uwm_library,0,home,TRUE
https://vcu.edu,vcu,0,home,
https://vt.edu/,vt,0,home,
https://w95020.eos-intl.net/W95020/OPAC/Search/AdvancedSearch.aspx,afit_library,1,search,
https://wayne.edu/,wayne,0,home,
